time,velocity,distance,soc
0.0,96.66428390288284,0.0,100.0
0.0004292899176831537,96.66428390288284,0.04149700247956958,99.98131221922367
0.0007203415453944813,96.66428390288284,0.06963129965105351,99.96864498789985
0.0008943387319973531,96.66428390288284,0.0864506130951364,100.0
0.0014634265731438428,96.66428390288284,0.14146108173739935,99.97523789077424
0.0017187197125638463,96.66428390288284,0.16613881024475283,99.96413282899981
0.001849643570647036,96.66428390288284,0.178794471232167,99.95843848273469
0.0019958836730116798,96.66428390288284,0.1929306660051296,99.95207840461282
0.0026162784158758755,96.66428390288284,0.2529006795612102,99.92509904983726
0.003024307745350981,96.66428390288284,0.29234254250629477,99.90736055137116
0.003201944987488216,96.66428390288284,0.3095137193119736,99.8996396371974
0.0033870283703443978,96.66428390288284,0.32740467197808953,99.89159581229376
0.003947972089851535,96.66428390288284,0.3816278949340665,99.83855765598206
0.004150961663165186,96.66428390288284,0.4012497366781823,99.82973899016866
0.004464899412089331,96.66428390288284,0.4315963043680179,99.81610171797354
0.0048122399343658705,96.66428390288284,0.4651717272243329,99.80101587682131
0.004983814295299696,96.66428390288284,0.48175683996009594,99.79356531322014
0.005030085108434996,96.66428390288284,0.4862295749774238,99.79155619422745
0.005215168343364188,96.66428390288284,0.5041205133442832,99.78351990970758
0.006125024581529033,96.66428390288284,0.5920711150610587,99.74401784666395
0.00623765871768717,96.66428390288284,0.6029588131758048,99.73913003647105
0.00633915336818468,96.66428390288284,0.61276972088612,99.73472588392657
0.0066691355647456145,96.66428390288284,0.644667213617383,99.72040772787719
0.006838770640198704,96.66428390288284,0.6610648667108675,99.71304839083933
0.0073587789957479735,96.66428390288284,0.7113311020235532,99.6904906529551
0.008024731180820711,96.66428390288284,0.7757048931071695,99.64726993863037
0.008508717240893004,96.66428390288284,0.8224890590230354,99.62628761270688
0.008881317958781275,96.66428390288284,0.858506240599405,99.59580282219174
0.009049778743370134,96.66428390288284,0.8747903817074049,99.58850272752576
0.010485108114432512,96.66428390288284,1.013535467525925,99.52630942028138
0.010894332509669338,96.66428390288284,1.053092850647083,99.5085906668953
0.01137930830704688,67.42573270744163,1.0857926991306395,99.48576456135793
0.011487644316283473,67.42573270744163,1.093097333932017,99.48386839356253
0.011519770756265675,67.42573270744163,1.0952634826870986,99.48330614961979
0.011565814018956563,67.42573270744163,1.0983679834102726,99.48250037071833
0.011588835649618903,67.42573270744163,1.099920233725801,99.48209749774173
0.01224777393346013,67.42573270744163,1.1443496303227798,99.47056647251073
0.012688426457954427,67.42573270744163,1.1740609496561918,99.46285982677043
0.012775251160411841,67.42573270744163,1.1799151688364884,99.46134192920519
0.01286958233297741,67.42573270744163,1.1862755172638741,99.45969292829663
0.013017865803512598,67.42573270744163,1.1962736389131117,99.45710100582839
0.013099857388891136,67.42573270744163,1.2018019816331043,99.45566802187524
0.013314459611709961,67.42573270744163,1.2162716937473095,99.4519176475563
0.013386683496110696,67.42573270744163,1.2211414420720066,99.45065570841749
0.014182893721416122,67.42573270744163,1.2748264999023822,99.43674473764933
0.014371500593006412,67.42573270744163,1.287543456413016,99.43345182871303
0.014539578654707744,67.42573270744163,1.2988762428752747,99.43051782693304
0.014587768138734108,67.42573270744163,1.302125454144546,99.4296767481612
0.016910759733917223,67.42573270744163,1.458754864522996,99.41781694976403
0.017251694626365114,67.42573270744163,1.481742649451828,99.41187897179216
0.017589423562771437,67.42573270744163,1.5045142704455292,99.40599861931445
0.017846962435213578,67.42573270744163,1.521879017620589,99.40151584335042
0.018153939250344885,67.42573270744163,1.5425771543050142,99.39617376787811
0.018395450154996894,67.42573270744163,1.5588612040080132,99.40531191539759
0.01926205556175758,67.42573270744163,1.6172927085270825,99.3902384463882
0.01956765493094742,67.42573270744163,1.6378979699096394,99.3849270573173
0.02110664865306496,67.42573270744163,1.7416657492555672,99.35818628740807
0.02125944854021451,67.42573270744163,1.75196839360424,99.35553496635134
0.021409228826471477,67.42573270744163,1.7620674391502464,99.35293639557948
0.02147556421543472,67.42573270744163,1.766540151355526,99.35178568277814
0.02153396034446434,67.42573270744163,1.7704775531426264,99.35077275161387
0.022083129161544434,98.19182010416934,1.8244014388361742,99.29742553508714
0.022475768102052526,98.19182010416934,1.8629553710484368,99.27978074414233
0.02254571730617144,98.19182010416934,1.869823810715711,99.27663791981962
0.02266495787125411,98.19182010416934,1.8815322588314283,99.27128061863453
0.023084653263689293,98.19182010416934,1.9227429133039724,99.25242546080834
0.023403271751544566,98.19182010416934,1.9540286425453202,99.23811428943216
0.02345286608334666,98.19182010416934,1.9588984002518175,99.23588705167833
0.02348448278477398,98.19182010416934,1.9620029017106562,99.23446720892758
0.023516099487440725,98.19182010416934,1.9651074032911964,99.23304738872673
0.023634077722042037,98.19182010416934,1.976691900879376,99.22774939116033
0.023694844740013307,98.19182010416934,1.9826587249762775,99.22502071508589
0.02377411452905441,98.19182010416934,1.9904423698414968,99.22146130136905
0.024613922315825446,98.19182010416934,2.0729046249621987,99.19809488886531
0.025056806225937502,98.19182010416934,2.116392202190953,99.17821748772974
0.02573849620159275,98.19182010416934,2.183328581647308,99.14762888179347
0.02601050207568883,98.19182010416934,2.210037333503828,99.13542770175373
0.02614684007299121,98.19182010416934,2.223424609608306,99.12931292077222
0.026329366219025405,98.19182010416934,2.2413471841040034,99.12112715666724
0.02728290319888817,98.19182010416934,2.3349767156933607,99.07836774611623
0.027798299974702314,98.19182010416934,2.385584463186372,99.05526694762492
0.028066362591226027,98.19182010416934,2.4119060194047215,99.04325513337827
0.028217513084694012,98.19182010416934,2.426747761467986,99.03648303633705
0.028346400298612743,98.19182010416934,2.4394034315908217,99.0307088564726
0.02855142721710623,98.19182010416934,2.459535397888046,99.02152419606915
0.02911024864118913,98.19182010416934,2.5144070906319502,98.99649307394209
0.029625656574760465,98.19182010416934,2.5650159337254483,98.97341307207958
0.029785723685090273,98.19182010416934,2.580733214627547,98.96624712158219
0.03008527530351052,98.19182010416934,2.6101467332553807,98.95283775520156
0.03040711527199029,98.19182010416934,2.6417487855426773,98.93843283532637
0.030611250106956783,98.19182010416934,2.661793156534702,98.9292976497369
0.030788459670645123,82.48283714207233,2.676409904116425,98.9242715289578
0.03129565458411431,82.48283714207233,2.7182447795633915,98.89555089716957
0.031459544222029456,82.48283714207233,2.73176286187682,98.89090469430492
0.031844150162301355,82.48283714207233,2.7634862510121407,98.8800024735437
0.03201697286521996,82.48283714207233,2.777741157871429,98.8751048224205
0.03325491501961447,82.48283714207233,2.8798501389836577,98.81134961390579
0.033570353955922526,82.48283714207233,2.9058684373954233,98.80241878975663
0.034005569378092126,82.48283714207233,2.941766240183957,98.79009941666942
0.034268540730761465,82.48283714207233,2.963456863439212,98.78265782329902
0.03445237863344592,82.48283714207233,2.9786203352268745,98.77745647548933
0.034491772469747446,82.48283714207233,2.9818696506109346,98.77634203849992
0.034583691421080344,82.48283714207233,2.989451386503996,98.77374175429625
0.034859777607575526,82.48283714207233,3.0122237584618543,98.76593206720621
0.03493856528335451,82.48283714207233,3.0187223894919346,98.79922875121918
0.03512240319349303,82.48283714207233,3.0338858618944293,98.79402974254222
0.035411291337991084,82.48283714207233,3.0577141756693376,98.7858608803871
0.035765835878968505,82.48283714207233,3.0869580153023892,98.77583740384172
0.03623856193360505,82.48283714207233,3.12594980147979,98.76247595146314
0.036869007502618185,82.48283714207233,3.177950740675642,98.74466226684125
0.03718444642617828,82.48283714207233,3.20396903803592,98.73575309405871
0.03740808488480932,82.48283714207233,3.222415372597887,98.72943804880376
0.03753939769374103,82.48283714207233,3.23324642563167,98.72573062918237
0.03767344993056834,82.48283714207233,3.2443034344504276,98.73521954131394
0.037794668014933704,82.48283714207233,3.25430184596181,98.73179774192535
0.03882172329320629,82.48283714207233,3.339016279215473,98.70280792122945
0.039631869012952244,82.48283714207233,3.405839396678626,98.67995642426703
0.040152611447116376,82.48283714207233,3.448791710068752,98.66527603591146
0.04141324980491836,82.48283714207233,3.552772738430383,98.6154084825929
0.04162720787997539,82.48283714207233,3.570420607490543,98.6093839711678
0.042483040431095555,82.48283714207233,3.6410121044254717,98.58528939545272
0.04277455863929142,75.85831629666978,3.663126184869032,98.57866965322674
0.04383275985739579,75.85831629666978,3.7433995475775155,98.54030514373339
0.04424915189837918,75.85831629666978,3.7749863467258487,98.53085960363532
0.044750814814100655,75.85831629666978,3.813041650860958,98.51948340560848
0.04480977809890231,75.85831629666978,3.817514506369333,98.5181468131256
0.04532712139152712,75.85831629666978,3.856759297495227,98.50642009622875
0.04568527466986043,75.85831629666978,3.883928202165724,98.49830500456378
0.04636208217794496,75.85831629666978,3.9352696801859612,98.48297402944385
0.048378349526424023,75.85831629666978,4.0882203264455335,98.43732557405932
0.048552176382361964,75.85831629666978,4.10140653906413,98.43339623971633
0.049031490835043996,75.85831629666978,4.137766526421248,98.42256285119868
0.04981918660200089,75.85831629666978,4.197519801056612,98.36180034796304
